dataset,model,run,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,size_MB,num_dimensions,num_classes,sequence_length,train_samples,test_samples,validation_samples,n_train_epochs,training_time_seconds
SelfRegulationSCP2,1d_conv_circular_conv_sinusoidal,7,0.6898,0.5313,0.6917,0.575,0.6886,0.5278,1.0171,7,2,1152,160,180,40,13,95.45
SelfRegulationSCP2,linear_additive_sinusoidal,8,0.6869,0.5562,0.686,0.575,0.6924,0.5278,1.0126,7,2,1152,160,180,40,12,93.47
SelfRegulationSCP2,1d_conv_additive_sinusoidal,8,,,,,0.7113,0.4722,1.0157,7,2,1152,160,180,40,1,72.02
SelfRegulationSCP2,linear_component_wise_sinusoidal,8,,,,,0.7201,0.4778,1.0118,7,2,1152,160,180,40,1,72.1
SelfRegulationSCP2,1d_conv_component_wise_sinusoidal,8,0.683,0.5875,0.7037,0.6,0.6973,0.5111,1.0188,7,2,1152,160,180,40,24,116.15
SelfRegulationSCP2,linear_circular_conv_sinusoidal,8,0.8018,0.5,0.7502,0.575,0.7511,0.4945,1.0138,7,2,1152,160,180,40,14,97.72
SelfRegulationSCP2,1d_conv_circular_conv_sinusoidal,8,0.7271,0.4937,0.6972,0.6,0.6974,0.4945,1.0188,7,2,1152,160,180,40,21,110.41
SelfRegulationSCP2,linear_additive_sinusoidal,9,0.699,0.5,0.7016,0.575,0.7044,0.5111,1.0126,7,2,1152,160,180,40,15,98.0
SelfRegulationSCP2,1d_conv_additive_sinusoidal,9,,,,,0.7835,0.4889,1.0157,7,2,1152,160,180,40,1,72.58
SelfRegulationSCP2,linear_component_wise_sinusoidal,9,0.6768,0.5688,0.6936,0.625,0.7024,0.55,1.0121,7,2,1152,160,180,40,19,105.38
SelfRegulationSCP2,1d_conv_component_wise_sinusoidal,9,,,,,0.7069,0.4889,1.0168,7,2,1152,160,180,40,1,72.16
SelfRegulationSCP2,linear_circular_conv_sinusoidal,9,,,,,0.7371,0.4611,1.0118,7,2,1152,160,180,40,1,72.69
SelfRegulationSCP2,1d_conv_circular_conv_sinusoidal,9,0.6662,0.6,0.6838,0.6,0.6997,0.4778,1.0168,7,2,1152,160,180,40,30,127.41
SelfRegulationSCP2,linear_additive_sinusoidal,10,,,,,0.6946,0.5111,1.0107,7,2,1152,160,180,40,1,71.89
SelfRegulationSCP2,1d_conv_additive_sinusoidal,10,0.8587,0.475,0.6976,0.55,0.7024,0.5444,1.0157,7,2,1152,160,180,40,12,94.61
SelfRegulationSCP2,linear_component_wise_sinusoidal,10,0.701,0.5187,0.6778,0.65,0.6903,0.55,1.0138,7,2,1152,160,180,40,18,103.59
SelfRegulationSCP2,1d_conv_component_wise_sinusoidal,10,0.7209,0.5313,0.7131,0.55,0.7066,0.4889,1.0188,7,2,1152,160,180,40,18,104.51
SelfRegulationSCP2,linear_circular_conv_sinusoidal,10,0.6596,0.5563,0.6845,0.625,0.7068,0.5611,1.0121,7,2,1152,160,180,40,34,134.41
SelfRegulationSCP2,1d_conv_circular_conv_sinusoidal,10,0.711,0.45,0.6826,0.6,0.6907,0.5667,1.0188,7,2,1152,160,180,40,15,98.5
PhonemeSpectra,linear_additive_sinusoidal,1,,,,,3.7378,0.0292,0.7712,11,39,217,2652,3353,663,1,61.08
PhonemeSpectra,1d_conv_additive_sinusoidal,1,,,,,3.7276,0.0239,0.7782,11,39,217,2652,3353,663,1,60.68
PhonemeSpectra,linear_component_wise_sinusoidal,1,3.3518,0.0762,3.495,0.0679,3.4239,0.0722,0.7726,11,39,217,2652,3353,663,23,107.66
PhonemeSpectra,1d_conv_component_wise_sinusoidal,1,2.5569,0.2232,2.9032,0.184,2.8797,0.1667,0.7795,11,39,217,2652,3353,663,46,149.67
PhonemeSpectra,linear_circular_conv_sinusoidal,1,3.3497,0.0758,3.4833,0.0739,3.408,0.0784,0.7726,11,39,217,2652,3353,663,22,107.58
PhonemeSpectra,1d_conv_circular_conv_sinusoidal,1,2.573,0.2187,2.9149,0.1689,2.855,0.1679,0.7795,11,39,217,2652,3353,663,48,156.73
PhonemeSpectra,linear_additive_sinusoidal,2,,,,,3.7378,0.0176,0.7712,11,39,217,2652,3353,663,1,60.74
PhonemeSpectra,1d_conv_additive_sinusoidal,2,,,,,,0.0212,0.7782,11,39,217,2652,3353,663,1,60.3
PhonemeSpectra,linear_component_wise_sinusoidal,2,3.3439,0.0811,3.5008,0.0754,3.4314,0.0707,0.7726,11,39,217,2652,3353,663,24,110.51
PhonemeSpectra,1d_conv_component_wise_sinusoidal,2,2.7451,0.1753,2.8693,0.1689,2.8453,0.1601,0.7795,11,39,217,2652,3353,663,29,119.36
PhonemeSpectra,linear_circular_conv_sinusoidal,2,3.2381,0.106,3.5334,0.0754,3.4649,0.0683,0.7726,11,39,217,2652,3353,663,33,129.0
PhonemeSpectra,1d_conv_circular_conv_sinusoidal,2,2.6735,0.1938,2.9127,0.1523,2.8637,0.1551,0.7795,11,39,217,2652,3353,663,38,137.73
PhonemeSpectra,linear_additive_sinusoidal,3,,,,,3.715,0.026,0.7712,11,39,217,2652,3353,663,1,60.94
PhonemeSpectra,1d_conv_additive_sinusoidal,3,,,,,,0.0355,0.7782,11,39,217,2652,3353,663,1,61.41
PhonemeSpectra,linear_component_wise_sinusoidal,3,3.3374,0.0769,3.5016,0.086,3.4192,0.0742,0.7726,11,39,217,2652,3353,663,26,113.0
PhonemeSpectra,1d_conv_component_wise_sinusoidal,3,2.5942,0.2044,2.9166,0.1795,2.8525,0.1688,0.7795,11,39,217,2652,3353,663,40,138.75
PhonemeSpectra,linear_circular_conv_sinusoidal,3,3.397,0.0728,3.4878,0.0664,3.4445,0.0629,0.7726,11,39,217,2652,3353,663,23,110.72
PhonemeSpectra,1d_conv_circular_conv_sinusoidal,3,2.5736,0.2104,2.9018,0.1689,2.8698,0.1611,0.7795,11,39,217,2652,3353,663,43,147.1
PhonemeSpectra,linear_additive_sinusoidal,4,2.9876,0.1463,3.2783,0.1191,3.2501,0.1169,0.7714,11,39,217,2652,3353,663,56,161.97
PhonemeSpectra,1d_conv_additive_sinusoidal,4,,,,,3.7799,0.0271,0.7782,11,39,217,2652,3353,663,1,61.45
PhonemeSpectra,linear_component_wise_sinusoidal,4,3.3344,0.0822,3.5144,0.0784,3.4317,0.0695,0.7726,11,39,217,2652,3353,663,22,106.73
PhonemeSpectra,1d_conv_component_wise_sinusoidal,4,2.4524,0.2417,2.9019,0.175,2.8733,0.1584,0.7795,11,39,217,2652,3353,663,46,149.05
PhonemeSpectra,linear_circular_conv_sinusoidal,4,3.3456,0.0788,3.4887,0.0754,3.4123,0.0743,0.7726,11,39,217,2652,3353,663,22,106.15
PhonemeSpectra,1d_conv_circular_conv_sinusoidal,4,2.6333,0.2134,2.8974,0.1675,2.9489,0.1599,0.7795,11,39,217,2652,3353,663,43,147.39
PhonemeSpectra,linear_additive_sinusoidal,5,,,,,3.7813,0.0277,0.7712,11,39,217,2652,3353,663,1,60.25
PhonemeSpectra,1d_conv_additive_sinusoidal,5,,,,,3.7198,0.0289,0.7782,11,39,217,2652,3353,663,1,61.56
PhonemeSpectra,linear_component_wise_sinusoidal,5,3.3196,0.0875,3.5288,0.0815,3.4353,0.0751,0.7726,11,39,217,2652,3353,663,25,110.61
PhonemeSpectra,1d_conv_component_wise_sinusoidal,5,2.6869,0.1889,2.8914,0.1614,2.8446,0.1488,0.7795,11,39,217,2652,3353,663,40,138.31
PhonemeSpectra,linear_circular_conv_sinusoidal,5,3.3479,0.0792,3.4763,0.0769,3.4083,0.0653,0.7726,11,39,217,2652,3353,663,26,114.3
PhonemeSpectra,1d_conv_circular_conv_sinusoidal,5,2.6564,0.204,2.8874,0.178,2.8652,0.1611,0.7795,11,39,217,2652,3353,663,53,165.13
PhonemeSpectra,linear_additive_sinusoidal,6,,,,,3.7799,0.0319,0.7712,11,39,217,2652,3353,663,1,60.96
PhonemeSpectra,1d_conv_additive_sinusoidal,6,,,,,3.816,0.017,0.7782,11,39,217,2652,3353,663,1,61.29
PhonemeSpectra,linear_component_wise_sinusoidal,6,3.3676,0.0751,3.4798,0.0754,3.4313,0.0665,0.7726,11,39,217,2652,3353,663,24,109.02
PhonemeSpectra,1d_conv_component_wise_sinusoidal,6,2.5532,0.2278,2.8726,0.1765,2.8124,0.1765,0.7795,11,39,217,2652,3353,663,41,142.81
PhonemeSpectra,linear_circular_conv_sinusoidal,6,3.3752,0.0815,3.5058,0.0709,3.4579,0.0602,0.7726,11,39,217,2652,3353,663,22,108.79
PhonemeSpectra,1d_conv_circular_conv_sinusoidal,6,2.5438,0.2278,2.9135,0.1614,2.8854,0.1611,0.7795,11,39,217,2652,3353,663,43,147.33
PhonemeSpectra,linear_additive_sinusoidal,7,3.2497,0.1029,3.3133,0.1191,3.3054,0.0954,0.7714,11,39,217,2652,3353,663,40,134.32
PhonemeSpectra,1d_conv_additive_sinusoidal,7,,,,,3.7314,0.0352,0.7782,11,39,217,2652,3353,663,1,62.2
PhonemeSpectra,linear_component_wise_sinusoidal,7,3.3643,0.0796,3.4739,0.08,3.4114,0.0761,0.7726,11,39,217,2652,3353,663,22,104.27
PhonemeSpectra,1d_conv_component_wise_sinusoidal,7,2.6518,0.1999,2.8898,0.175,2.8772,0.1634,0.7795,11,39,217,2652,3353,663,35,131.55
PhonemeSpectra,linear_circular_conv_sinusoidal,7,3.4059,0.0765,3.4959,0.0664,3.4368,0.074,0.7743,11,39,217,2652,3353,663,23,109.5
PhonemeSpectra,1d_conv_circular_conv_sinusoidal,7,2.5849,0.2119,2.8668,0.1629,2.8562,0.1658,0.7795,11,39,217,2652,3353,663,42,145.15
PhonemeSpectra,linear_additive_sinusoidal,8,,,,,3.7336,0.034,0.7712,11,39,217,2652,3353,663,1,61.01
PhonemeSpectra,1d_conv_additive_sinusoidal,8,,,,,3.6915,0.0179,0.7782,11,39,217,2652,3353,663,1,62.26
PhonemeSpectra,linear_component_wise_sinusoidal,8,3.3435,0.0769,3.4722,0.0648,3.4124,0.0695,0.7726,11,39,217,2652,3353,663,30,120.21
PhonemeSpectra,1d_conv_component_wise_sinusoidal,8,2.6204,0.2025,2.9347,0.1629,2.9054,0.1524,0.7795,11,39,217,2652,3353,663,37,134.88
PhonemeSpectra,linear_circular_conv_sinusoidal,8,3.3178,0.0845,3.4897,0.0769,3.4175,0.0704,0.7726,11,39,217,2652,3353,663,28,117.75
PhonemeSpectra,1d_conv_circular_conv_sinusoidal,8,2.5855,0.2112,2.8928,0.1719,2.9237,0.1551,0.7795,11,39,217,2652,3353,663,50,159.87
PhonemeSpectra,linear_additive_sinusoidal,9,,,,,3.7178,0.0233,0.7712,11,39,217,2652,3353,663,1,60.67
PhonemeSpectra,1d_conv_additive_sinusoidal,9,,,,,3.6936,0.0361,0.7782,11,39,217,2652,3353,663,1,60.39
PhonemeSpectra,linear_component_wise_sinusoidal,9,3.3724,0.08,3.4912,0.0754,3.4304,0.0686,0.7726,11,39,217,2652,3353,663,22,106.7
PhonemeSpectra,1d_conv_component_wise_sinusoidal,9,2.5372,0.2247,2.8729,0.1795,2.8232,0.17,0.7795,11,39,217,2652,3353,663,39,138.36
PhonemeSpectra,linear_circular_conv_sinusoidal,9,3.3645,0.0803,3.5014,0.0754,3.4251,0.0683,0.7726,11,39,217,2652,3353,663,21,106.06
PhonemeSpectra,1d_conv_circular_conv_sinusoidal,9,2.6486,0.1908,2.9082,0.1644,2.8687,0.1548,0.7795,11,39,217,2652,3353,663,35,131.29
PhonemeSpectra,linear_additive_sinusoidal,10,3.04,0.1369,3.3175,0.1056,3.241,0.1023,0.7714,11,39,217,2652,3353,663,52,155.08
PhonemeSpectra,1d_conv_additive_sinusoidal,10,,,,,,0.0307,0.7782,11,39,217,2652,3353,663,1,60.92
PhonemeSpectra,linear_component_wise_sinusoidal,10,3.3749,0.0702,3.4893,0.0664,3.4321,0.0704,0.7726,11,39,217,2652,3353,663,22,107.71
PhonemeSpectra,1d_conv_component_wise_sinusoidal,10,2.5979,0.2153,2.9085,0.1644,2.841,0.1712,0.7795,11,39,217,2652,3353,663,34,128.33
PhonemeSpectra,linear_circular_conv_sinusoidal,10,3.2964,0.083,3.5154,0.0754,3.4238,0.0829,0.7726,11,39,217,2652,3353,663,30,122.48
PhonemeSpectra,1d_conv_circular_conv_sinusoidal,10,2.7037,0.1919,2.9213,0.1644,2.8694,0.1539,0.7795,11,39,217,2652,3353,663,32,127.14
EthanolConcentration,linear_additive_sinusoidal,1,1.3345,0.3558,1.4198,0.3396,1.4258,0.2662,1.1463,3,4,1751,208,263,53,13,131.18
EthanolConcentration,1d_conv_additive_sinusoidal,1,,,,,1.4221,0.2433,1.1491,3,4,1751,208,263,53,1,75.8
EthanolConcentration,linear_component_wise_sinusoidal,1,1.3933,0.25,1.375,0.3396,1.3843,0.2624,1.1492,3,4,1751,208,263,53,14,139.28
EthanolConcentration,1d_conv_component_wise_sinusoidal,1,1.3732,0.3269,1.4226,0.3208,1.402,0.2471,1.1502,3,4,1751,208,263,53,15,144.39
EthanolConcentration,linear_circular_conv_sinusoidal,1,1.4068,0.2067,1.3871,0.3585,1.3857,0.2548,1.1491,3,4,1751,208,263,53,19,163.61
EthanolConcentration,1d_conv_circular_conv_sinusoidal,1,1.3772,0.3029,1.3899,0.3774,1.3837,0.3004,1.1522,3,4,1751,208,263,53,26,197.59
EthanolConcentration,linear_additive_sinusoidal,2,,,,,1.4455,0.2395,1.146,3,4,1751,208,263,53,1,76.82
EthanolConcentration,1d_conv_additive_sinusoidal,2,,,,,1.4021,0.2586,1.1491,3,4,1751,208,263,53,1,76.27
EthanolConcentration,linear_component_wise_sinusoidal,2,1.4009,0.2356,1.4133,0.3208,1.3932,0.2966,1.1492,3,4,1751,208,263,53,12,129.41
EthanolConcentration,1d_conv_component_wise_sinusoidal,2,,,,,1.4411,0.27,1.1502,3,4,1751,208,263,53,1,77.43
EthanolConcentration,linear_circular_conv_sinusoidal,2,1.3867,0.2163,1.3814,0.3774,1.3866,0.2852,1.1491,3,4,1751,208,263,53,17,153.52
EthanolConcentration,1d_conv_circular_conv_sinusoidal,2,1.4161,0.2212,1.3779,0.3585,1.388,0.2548,1.1522,3,4,1751,208,263,53,13,135.4
EthanolConcentration,linear_additive_sinusoidal,3,1.2907,0.3221,1.3898,0.3774,1.4251,0.2243,1.1463,3,4,1751,208,263,53,22,175.91
EthanolConcentration,1d_conv_additive_sinusoidal,3,1.408,0.274,1.377,0.3208,1.385,0.27,1.151,3,4,1751,208,263,53,13,133.52
EthanolConcentration,linear_component_wise_sinusoidal,3,1.3675,0.2933,1.431,0.3585,1.426,0.2814,1.1492,3,4,1751,208,263,53,13,134.41
EthanolConcentration,1d_conv_component_wise_sinusoidal,3,1.3329,0.3269,1.4202,0.3962,1.4126,0.27,1.1505,3,4,1751,208,263,53,18,158.04
EthanolConcentration,linear_circular_conv_sinusoidal,3,1.3669,0.3462,1.5081,0.3208,1.4104,0.2357,1.1472,3,4,1751,208,263,53,18,158.23
EthanolConcentration,1d_conv_circular_conv_sinusoidal,3,1.3679,0.2981,1.413,0.3208,1.3955,0.2205,1.1522,3,4,1751,208,263,53,14,140.23
EthanolConcentration,linear_additive_sinusoidal,4,1.3855,0.2356,1.375,0.3208,1.3904,0.2662,1.148,3,4,1751,208,263,53,13,133.24
EthanolConcentration,1d_conv_additive_sinusoidal,4,,,,,1.4203,0.2548,1.1491,3,4,1751,208,263,53,1,76.12
EthanolConcentration,linear_component_wise_sinusoidal,4,1.3823,0.2452,1.3719,0.3962,1.3872,0.2662,1.1492,3,4,1751,208,263,53,17,153.48
EthanolConcentration,1d_conv_component_wise_sinusoidal,4,1.356,0.3173,1.4123,0.3208,1.3959,0.2738,1.1505,3,4,1751,208,263,53,15,144.03
EthanolConcentration,linear_circular_conv_sinusoidal,4,1.3283,0.3654,1.392,0.3208,1.3943,0.3194,1.1474,3,4,1751,208,263,53,15,144.72
EthanolConcentration,1d_conv_circular_conv_sinusoidal,4,1.3533,0.3077,1.4462,0.3585,1.4098,0.2357,1.1505,3,4,1751,208,263,53,21,173.11
EthanolConcentration,linear_additive_sinusoidal,5,1.4158,0.226,1.3757,0.3019,1.3935,0.2586,1.148,3,4,1751,208,263,53,12,128.21
EthanolConcentration,1d_conv_additive_sinusoidal,5,1.3801,0.2596,1.3672,0.3396,1.3834,0.2928,1.151,3,4,1751,208,263,53,14,138.93
EthanolConcentration,linear_component_wise_sinusoidal,5,1.3954,0.2692,1.3875,0.3396,1.3931,0.2776,1.1492,3,4,1751,208,263,53,12,130.4
EthanolConcentration,1d_conv_component_wise_sinusoidal,5,1.4116,0.2404,1.3807,0.3585,1.4,0.2624,1.1521,3,4,1751,208,263,53,15,144.79
EthanolConcentration,linear_circular_conv_sinusoidal,5,1.3853,0.2308,1.3869,0.3396,1.3818,0.3004,1.1491,3,4,1751,208,263,53,13,135.1
EthanolConcentration,1d_conv_circular_conv_sinusoidal,5,1.4138,0.1971,1.3786,0.3208,1.3897,0.2586,1.1522,3,4,1751,208,263,53,14,139.91
EthanolConcentration,linear_additive_sinusoidal,6,1.327,0.3077,1.3902,0.3585,1.3992,0.2471,1.148,3,4,1751,208,263,53,12,129.3
EthanolConcentration,1d_conv_additive_sinusoidal,6,1.4022,0.2452,1.3875,0.3208,1.3886,0.2586,1.151,3,4,1751,208,263,53,19,161.22
EthanolConcentration,linear_component_wise_sinusoidal,6,1.3575,0.3221,1.4007,0.3396,1.4054,0.251,1.1492,3,4,1751,208,263,53,18,158.01
EthanolConcentration,1d_conv_component_wise_sinusoidal,6,1.3667,0.3029,1.4045,0.3585,1.4386,0.2814,1.1521,3,4,1751,208,263,53,18,159.02
EthanolConcentration,linear_circular_conv_sinusoidal,6,1.3899,0.3365,1.4042,0.3774,1.4094,0.2624,1.1474,3,4,1751,208,263,53,23,183.61
EthanolConcentration,1d_conv_circular_conv_sinusoidal,6,1.3744,0.2933,1.4207,0.3585,1.3989,0.2548,1.1522,3,4,1751,208,263,53,17,154.48
EthanolConcentration,linear_additive_sinusoidal,7,1.329,0.3269,1.4407,0.3208,1.4287,0.2624,1.146,3,4,1751,208,263,53,13,133.05
EthanolConcentration,1d_conv_additive_sinusoidal,7,,,,,1.4539,0.2205,1.1491,3,4,1751,208,263,53,1,76.24
EthanolConcentration,linear_component_wise_sinusoidal,7,1.3546,0.3654,1.4488,0.3019,1.4504,0.289,1.1474,3,4,1751,208,263,53,13,134.89
EthanolConcentration,1d_conv_component_wise_sinusoidal,7,1.3631,0.2548,1.4263,0.3774,1.4195,0.27,1.1522,3,4,1751,208,263,53,16,148.9
EthanolConcentration,linear_circular_conv_sinusoidal,7,1.3827,0.2644,1.3772,0.3962,1.3856,0.2852,1.1491,3,4,1751,208,263,53,18,158.11
EthanolConcentration,1d_conv_circular_conv_sinusoidal,7,1.3537,0.3413,1.438,0.3396,1.4017,0.2624,1.1522,3,4,1751,208,263,53,12,130.97
EthanolConcentration,linear_additive_sinusoidal,8,1.3909,0.2212,1.3897,0.3396,1.3861,0.2624,1.148,3,4,1751,208,263,53,13,133.58
EthanolConcentration,1d_conv_additive_sinusoidal,8,1.3391,0.3221,1.3996,0.3019,1.4106,0.2471,1.151,3,4,1751,208,263,53,13,133.58
EthanolConcentration,linear_component_wise_sinusoidal,8,1.3968,0.3173,1.3836,0.3208,1.3783,0.2776,1.1492,3,4,1751,208,263,53,17,154.4
EthanolConcentration,1d_conv_component_wise_sinusoidal,8,1.3807,0.2596,1.3841,0.3774,1.3856,0.2624,1.1522,3,4,1751,208,263,53,18,159.12
EthanolConcentration,linear_circular_conv_sinusoidal,8,1.3819,0.25,1.3833,0.3396,1.3927,0.2548,1.1491,3,4,1751,208,263,53,13,135.3
EthanolConcentration,1d_conv_circular_conv_sinusoidal,8,1.3789,0.2885,1.3708,0.3208,1.387,0.2776,1.1521,3,4,1751,208,263,53,15,145.73
EthanolConcentration,linear_additive_sinusoidal,9,1.2824,0.3365,1.4505,0.3396,1.44,0.2395,1.1463,3,4,1751,208,263,53,14,137.99
EthanolConcentration,1d_conv_additive_sinusoidal,9,,,,,1.42,0.2966,1.1491,3,4,1751,208,263,53,1,76.63
EthanolConcentration,linear_component_wise_sinusoidal,9,1.3918,0.2644,1.4183,0.3208,1.4019,0.2433,1.1472,3,4,1751,208,263,53,13,134.81
EthanolConcentration,1d_conv_component_wise_sinusoidal,9,1.2922,0.3558,1.4937,0.3396,1.4614,0.289,1.1505,3,4,1751,208,263,53,13,134.4
EthanolConcentration,linear_circular_conv_sinusoidal,9,1.3967,0.2356,1.3867,0.3585,1.3861,0.27,1.1474,3,4,1751,208,263,53,14,139.94
EthanolConcentration,1d_conv_circular_conv_sinusoidal,9,1.3511,0.3269,1.394,0.3208,1.4027,0.2928,1.1522,3,4,1751,208,263,53,18,159.78
EthanolConcentration,linear_additive_sinusoidal,10,1.3651,0.2692,1.3786,0.3396,1.3943,0.2738,1.148,3,4,1751,208,263,53,18,155.95
EthanolConcentration,1d_conv_additive_sinusoidal,10,1.3708,0.2452,1.3953,0.3585,1.4144,0.2738,1.151,3,4,1751,208,263,53,12,129.59
EthanolConcentration,linear_component_wise_sinusoidal,10,1.4112,0.25,1.3813,0.3208,1.3803,0.2738,1.1492,3,4,1751,208,263,53,19,162.57
EthanolConcentration,1d_conv_component_wise_sinusoidal,10,1.3772,0.2933,1.3872,0.3396,1.4018,0.27,1.1521,3,4,1751,208,263,53,13,136.03
EthanolConcentration,linear_circular_conv_sinusoidal,10,1.3481,0.3221,1.5421,0.3585,1.4943,0.2471,1.1474,3,4,1751,208,263,53,20,167.99
EthanolConcentration,1d_conv_circular_conv_sinusoidal,10,1.3936,0.274,1.3766,0.3208,1.3804,0.2662,1.1522,3,4,1751,208,263,53,24,188.22
HandMovementDirection,linear_additive_sinusoidal,1,1.3451,0.3359,1.3501,0.4062,1.4104,0.2568,0.815,10,4,400,128,74,32,16,53.27
HandMovementDirection,1d_conv_additive_sinusoidal,1,1.3329,0.3984,1.3233,0.3438,1.3615,0.3649,0.8215,10,4,400,128,74,32,16,53.43
HandMovementDirection,linear_component_wise_sinusoidal,1,0.5144,0.8359,1.3839,0.5938,1.5886,0.473,0.8145,10,4,400,128,74,32,35,62.72
HandMovementDirection,1d_conv_component_wise_sinusoidal,1,1.3067,0.4297,1.2926,0.4062,1.3113,0.4189,0.8226,10,4,400,128,74,32,17,56.99
HandMovementDirection,linear_circular_conv_sinusoidal,1,0.5647,0.7891,0.8664,0.6562,1.1074,0.5541,0.8145,10,4,400,128,74,32,41,63.4
HandMovementDirection,1d_conv_circular_conv_sinusoidal,1,0.5776,0.7812,1.1973,0.6562,1.8636,0.4459,0.8209,10,4,400,128,74,32,27,60.08
HandMovementDirection,linear_additive_sinusoidal,2,1.2371,0.4297,1.2089,0.5312,1.4612,0.3243,0.8133,10,4,400,128,74,32,27,56.28
HandMovementDirection,1d_conv_additive_sinusoidal,2,1.5443,0.2734,1.7886,0.2812,1.3666,0.3108,0.8196,10,4,400,128,74,32,17,53.97
HandMovementDirection,linear_component_wise_sinusoidal,2,,,,,1.3351,0.3784,0.8142,10,4,400,128,74,32,1,50.23
HandMovementDirection,1d_conv_component_wise_sinusoidal,2,0.3303,0.8906,1.336,0.5938,2.0518,0.5,0.821,10,4,400,128,74,32,46,65.67
HandMovementDirection,linear_circular_conv_sinusoidal,2,0.6084,0.75,1.1474,0.5312,1.2549,0.473,0.8145,10,4,400,128,74,32,38,62.53
HandMovementDirection,1d_conv_circular_conv_sinusoidal,2,0.5372,0.8125,1.0086,0.6562,1.5562,0.5135,0.8209,10,4,400,128,74,32,37,63.49
HandMovementDirection,linear_additive_sinusoidal,3,1.1882,0.4609,1.3668,0.375,1.6155,0.2297,0.8133,10,4,400,128,74,32,28,57.49
HandMovementDirection,1d_conv_additive_sinusoidal,3,1.1261,0.5078,1.416,0.4062,1.6648,0.1892,0.8198,10,4,400,128,74,32,17,54.37
HandMovementDirection,linear_component_wise_sinusoidal,3,1.3466,0.3438,1.3649,0.4062,1.3285,0.4054,0.8142,10,4,400,128,74,32,16,55.82
HandMovementDirection,1d_conv_component_wise_sinusoidal,3,0.8102,0.6953,1.0397,0.7188,1.5213,0.4595,0.821,10,4,400,128,74,32,35,62.33
HandMovementDirection,linear_circular_conv_sinusoidal,3,0.2042,0.9375,1.3163,0.6562,1.4537,0.5,0.8145,10,4,400,128,74,32,43,64.01
HandMovementDirection,1d_conv_circular_conv_sinusoidal,3,0.8361,0.6875,0.9904,0.6562,1.349,0.4324,0.8209,10,4,400,128,74,32,27,59.72
HandMovementDirection,linear_additive_sinusoidal,4,1.3392,0.3047,1.4306,0.375,1.4663,0.2568,0.815,10,4,400,128,74,32,13,52.29
HandMovementDirection,1d_conv_additive_sinusoidal,4,1.3519,0.3359,1.3665,0.4062,1.3551,0.4054,0.8196,10,4,400,128,74,32,17,53.99
HandMovementDirection,linear_component_wise_sinusoidal,4,1.1178,0.5156,1.3389,0.5,1.2886,0.4595,0.8145,10,4,400,128,74,32,17,55.68
HandMovementDirection,1d_conv_component_wise_sinusoidal,4,0.4329,0.8438,0.9661,0.7188,1.774,0.4459,0.821,10,4,400,128,74,32,48,65.71
HandMovementDirection,linear_circular_conv_sinusoidal,4,1.0177,0.6094,1.256,0.5625,1.2645,0.473,0.8145,10,4,400,128,74,32,49,66.24
HandMovementDirection,1d_conv_circular_conv_sinusoidal,4,,,,,1.413,0.1892,0.8207,10,4,400,128,74,32,1,50.36
HandMovementDirection,linear_additive_sinusoidal,5,1.3782,0.3125,1.3628,0.4062,1.3428,0.4054,0.815,10,4,400,128,74,32,16,53.49
HandMovementDirection,1d_conv_additive_sinusoidal,5,1.2071,0.4375,1.3267,0.4062,1.4429,0.3243,0.8198,10,4,400,128,74,32,28,57.16
HandMovementDirection,linear_component_wise_sinusoidal,5,0.9036,0.6016,1.2204,0.5625,1.3951,0.4189,0.8145,10,4,400,128,74,32,25,58.09
HandMovementDirection,1d_conv_component_wise_sinusoidal,5,1.4776,0.3281,1.3226,0.4062,1.3198,0.4054,0.8226,10,4,400,128,74,32,14,54.75
HandMovementDirection,linear_circular_conv_sinusoidal,5,0.6917,0.7188,1.2996,0.5625,1.322,0.4459,0.8145,10,4,400,128,74,32,25,59.19
HandMovementDirection,1d_conv_circular_conv_sinusoidal,5,,,,,1.3731,0.3784,0.8207,10,4,400,128,74,32,1,51.06
HandMovementDirection,linear_additive_sinusoidal,6,1.1304,0.5,1.3145,0.4688,1.5647,0.2838,0.8133,10,4,400,128,74,32,36,59.71
HandMovementDirection,1d_conv_additive_sinusoidal,6,1.3537,0.3203,1.3856,0.3438,1.4079,0.2838,0.8215,10,4,400,128,74,32,16,53.69
HandMovementDirection,linear_component_wise_sinusoidal,6,0.5949,0.7188,0.9512,0.6562,1.4355,0.4054,0.8145,10,4,400,128,74,32,48,65.09
HandMovementDirection,1d_conv_component_wise_sinusoidal,6,0.5479,0.7891,1.1962,0.5938,1.5547,0.5541,0.821,10,4,400,128,74,32,37,63.08
HandMovementDirection,linear_circular_conv_sinusoidal,6,0.3228,0.8828,1.0986,0.6875,2.1471,0.4865,0.8145,10,4,400,128,74,32,38,63.4
HandMovementDirection,1d_conv_circular_conv_sinusoidal,6,,,,,1.4242,0.1892,0.8207,10,4,400,128,74,32,1,50.39
HandMovementDirection,linear_additive_sinusoidal,7,,,,,1.3908,0.2838,0.813,10,4,400,128,74,32,1,46.98
HandMovementDirection,1d_conv_additive_sinusoidal,7,,,,,1.444,0.2162,0.8196,10,4,400,128,74,32,1,48.07
HandMovementDirection,linear_component_wise_sinusoidal,7,0.3745,0.8906,0.8993,0.7812,1.7971,0.4324,0.8145,10,4,400,128,74,32,42,64.08
